Year,Month,City,AQI,Car,Bike,TotalGarbageT,GeneralGarbageT,HugeGarbageT,RecycleGarbageT,KitchenWasteT,WastePerPersonKG,PenaltyConstruction,PenaltyPollution,PenaltyMobilePollution,ExamConstruction,ExamPollution,ExamMobliePollution
101,10M,花蓮縣,yellow,110745,244112,112439,52994,4141,48414,6890,0.91,7,37,322,45,2080,106
101,11M,花蓮縣,yellow,110999,243975,155178,49778,4007,94635,6757,1.298,6,34,108,74,2201,353
101,12M,花蓮縣,green,111292,244238,103232,50077,4096,42009,7051,0.835,8,27,1127,51,2106,570
101,1M,花蓮縣,yellow,109241,248918,89717,30469,5286,43525,10438,0.727,6,6,172,39,1852,102521
101,2M,花蓮縣,yellow,109311,249091,93767,25620,3338,54960,9849,0.841,5,10,541,44,1472,51015
101,3M,花蓮縣,yellow,109545,245042,81058,26238,3513,41393,9914,0.657,9,27,799,53,1800,1204
101,4M,花蓮縣,yellow,109643,245151,84881,25656,3200,45343,10683,0.711,7,16,184,165,1911,1107
101,5M,花蓮縣,yellow,109725,242315,86290,29088,3655,42830,10717,0.699,8,16,268,100,2150,950
101,6M,花蓮縣,green,109930,242622,89290,27237,4292,46868,10893,0.747,7,27,166,72,1863,1499
101,7M,花蓮縣,green,110243,243091,86022,25940,4410,45524,10147,0.697,8,24,559,77,1924,1480
101,8M,花蓮縣,green,110361,243497,96082,24252,4238,57560,10032,0.778,7,12,360,75,2166,909
101,9M,花蓮縣,green,110490,243964,80706,23332,3657,43614,10102,0.675,9,34,200,56,2163,202
101,10M,金門縣,orange,26533,46350,11226,7429,36,2711,1050,0.928,1,3,15,202,144,818
101,11M,金門縣,orange,26711,46603,12412,7535,31,3694,1152,1.06,0,1,13,10,99,356
101,12M,金門縣,orange,26928,46747,12901,7939,73,3740,1149,1.066,0,0,7,10,62,98
101,1M,金門縣,orange,24907,44093,13637,9575,68,3451,543,1.137,0,2,0,83,43,33
101,2M,金門縣,orange,25043,44366,12357,8544,42,3112,659,1.14,0,0,1,78,41,2752
101,3M,金門縣,orange,25294,44537,12909,8883,54,3224,748,1.075,0,0,3,222,105,6298
101,4M,金門縣,orange,25455,44249,11402,7332,54,2845,1171,0.98,0,0,10,217,112,3436
101,5M,金門縣,orange,25607,44445,12830,8676,54,2925,1175,1.066,1,0,6,224,108,3737
101,6M,金門縣,yellow,25763,44743,13430,8643,60,3549,1178,1.152,0,0,13,215,99,3156
101,7M,金門縣,yellow,25999,45124,11606,8274,59,2171,1102,0.962,0,0,9,202,104,3512
101,8M,金門縣,yellow,26183,45514,12717,8128,105,3397,1087,1.054,0,1,12,220,131,1070
101,9M,金門縣,yellow,26357,46043,12712,7921,71,3647,1073,1.087,1,2,9,215,135,1003
101,10M,南投縣,orange,194674,359222,14248,7712,235,4829,1472,1.167,0,1,14,20,104,476
101,11M,南投縣,orange,195229,359535,12776,7655,40,3614,1468,1.08,0,4,10,20,127,438
101,12M,南投縣,orange,195602,359793,14054,7922,39,4666,1426,1.149,1,2,1,10,71,105
101,1M,南投縣,yellow,191756,362157,16232,10124,50,4812,1246,1.34,0,0,0,10,66,75
101,2M,南投縣,orange,192001,362656,13378,7458,82,4506,1333,1.221,0,0,2,15,41,89
101,3M,南投縣,orange,192290,356837,14345,8256,54,4684,1351,1.182,0,0,0,20,53,348
101,4M,南投縣,yellow,192576,357289,13512,7534,52,4508,1419,1.15,0,1,8,16,104,508
101,5M,南投縣,yellow,192805,355431,14258,8472,85,4176,1525,1.173,0,1,6,19,110,994
101,6M,南投縣,green,193281,356021,14294,8308,85,4533,1369,1.214,0,1,10,19,90,955
101,7M,南投縣,yellow,193604,356796,13277,7966,86,3846,1379,1.09,0,0,15,18,86,639
101,8M,南投縣,yellow,193871,357554,15573,7906,118,6066,1482,1.278,2,4,23,21,141,577
101,9M,南投縣,yellow,194211,358718,13489,7582,120,4405,1383,1.143,1,5,18,19,101,787
101,10M,屏東縣,orange,261007,707161,14768,8878,200,0,732,1.198,4,3,4,20,177,404
101,11M,屏東縣,orange,261730,708030,13193,7656,196,0,965,1.104,4,1,6,21,109,242
101,12M,屏東縣,orange,262441,704947,14446,8243,271,0,1070,1.169,3,3,9,6,98,100
101,1M,屏東縣,orange,257357,724511,12871,8797,140,2464,1470,1.051,0,1,2,15,68,83
101,2M,屏東縣,orange,257518,725854,15556,9468,299,4584,1206,1.407,0,1,1,10,77,46
101,3M,屏東縣,orange,257835,727290,14089,8536,35,4132,1387,1.149,0,2,5,30,90,163
101,4M,屏東縣,yellow,258155,705660,14749,8428,47,4628,1646,1.24,0,1,0,29,114,589
101,5M,屏東縣,yellow,258626,700233,14649,8801,85,4641,1122,1.192,2,0,3,25,152,505
101,6M,屏東縣,green,259337,701706,14714,8952,105,4492,1166,1.236,1,0,3,17,134,639
101,7M,屏東縣,yellow,259915,703263,24718,8553,111,0,1110,2.008,3,4,2,16,109,468
101,8M,屏東縣,yellow,260195,704299,21885,8693,108,0,1036,1.777,4,2,0,16,135,418
101,9M,屏東縣,yellow,260436,705927,13144,7894,152,0,901,1.102,1,0,7,14,137,426
101,10M,苗栗縣,yellow,201575,362510,11274,5903,187,4154,1030,0.9,0,0,9,37,157,4118
101,11M,苗栗縣,yellow,202032,362889,10327,5493,171,3694,969,0.851,0,4,6,24,111,1527
101,12M,苗栗縣,yellow,202448,362271,12262,6718,318,4135,1090,0.977,2,1,2,16,130,160
101,1M,苗栗縣,yellow,198970,364142,16331,9943,344,4933,1111,1.319,5,1,2,11,81,0
101,2M,苗栗縣,yellow,199012,364691,11623,6077,192,4295,1059,1.003,1,1,3,10,41,0
101,3M,苗栗縣,yellow,199476,359397,11768,5665,116,4868,1119,0.949,3,0,1,10,68,0
101,4M,苗栗縣,yellow,199648,359788,12247,5950,139,5109,1049,1.019,5,0,0,13,90,3175
101,5M,苗栗縣,yellow,199943,358146,12096,6166,107,4663,1160,0.972,5,2,0,32,97,5148
101,6M,苗栗縣,green,200391,358852,13425,6300,117,5786,1221,1.113,0,1,1,48,130,5442
101,7M,苗栗縣,yellow,200811,359896,12891,6467,131,5158,1135,1.033,3,1,0,33,129,6531
101,8M,苗栗縣,yellow,201070,360759,12417,5931,147,5240,1099,0.994,0,0,19,24,128,6406
101,9M,苗栗縣,yellow,201321,361758,12464,6588,205,4603,1068,1.03,2,0,3,30,125,3225
101,10M,桃園市,yellow,667587,1155836,12879,6760,97,4854,1167,1.013,0,2,0,59,162,4642
101,11M,桃園市,yellow,669322,1158078,11185,5738,82,4265,1100,0.908,1,1,42,28,124,4823
101,12M,桃園市,yellow,670922,1159472,11340,5772,89,4321,1158,0.889,0,3,4,31,120,93
101,1M,桃園市,yellow,0,0,13045,7654,101,4223,1066,1.037,0,0,0,22,65,0
101,2M,桃園市,yellow,0,0,11195,5938,336,3775,1146,0.984,0,1,2,21,79,0
101,3M,桃園市,yellow,0,0,11449,6357,111,3844,1137,0.908,0,1,1,32,96,0
101,4M,桃園市,yellow,0,0,11116,6065,142,3758,1152,0.909,1,0,0,23,134,4414
101,5M,桃園市,yellow,0,0,11424,6094,103,4238,989,0.903,0,0,0,27,173,3585
101,6M,桃園市,yellow,0,0,13125,6774,284,4639,1428,1.072,3,0,4,25,155,4904
101,7M,桃園市,yellow,0,0,12286,6560,94,4437,1195,0.97,2,1,0,28,156,4542
101,8M,桃園市,yellow,0,0,11831,6227,122,4429,1053,0.933,0,0,6,28,126,4231
101,9M,桃園市,yellow,666143,1152831,11237,5815,121,4150,1151,0.914,0,1,15,29,169,4249
101,10M,高雄市,orange,827146,2287742,11392,5773,153,4283,1182,0.887,1,1,3,33,190,3838
101,11M,高雄市,orange,828627,2288648,11552,5997,86,4303,1166,0.928,0,2,0,34,176,2643
101,12M,高雄市,orange,830067,2283395,12061,6010,146,4605,1300,0.937,1,0,0,36,160,287
101,1M,高雄市,orange,817442,2306594,13350,6699,92,5401,1158,1.046,0,0,1,18,84,141
101,2M,高雄市,orange,817796,2310363,12767,6791,116,4768,1091,1.106,0,0,0,13,56,89
101,3M,高雄市,orange,818515,2286759,12759,6552,99,4916,1192,0.998,0,0,1,9,148,3642
101,4M,高雄市,yellow,818566,2288329,12103,6128,122,4700,1153,0.977,0,0,0,5,148,4200
101,5M,高雄市,yellow,820101,2273192,12819,6598,250,4746,1225,1,1,0,0,25,164,4380
101,6M,高雄市,yellow,821875,2276573,13760,6766,277,5461,1256,1.11,0,0,0,20,142,3454
101,7M,高雄市,yellow,823820,2279630,12959,6471,264,4972,1252,1.012,0,1,0,23,164,4527
101,8M,高雄市,yellow,825171,2282593,12739,6359,228,4911,1241,0.993,0,0,12,39,188,3336
101,9M,高雄市,orange,825659,2286008,11714,6298,194,4021,1201,0.943,9,1,0,25,196,4372
101,10M,基隆市,yellow,90719,195412,12007,6162,218,4511,1116,0.925,4,1,40,40,110,3039
101,11M,基隆市,yellow,90884,195302,11771,5826,221,4643,1081,0.936,4,0,0,34,112,3472
101,12M,基隆市,yellow,90996,195329,12027,5914,221,4777,1115,0.924,2,0,62,9,48,250
101,1M,基隆市,yellow,89863,196185,13641,6410,898,5289,1043,1.059,5,2,3,27,108,142
101,2M,基隆市,yellow,89912,196357,10570,5473,225,3816,1056,0.908,0,0,4,6,97,78
101,3M,基隆市,yellow,90047,194261,12453,6089,614,4657,1092,0.966,1,0,41,48,109,2421
101,4M,基隆市,yellow,90103,194386,11931,5864,311,4684,1071,0.955,2,0,12,21,106,3117
101,5M,基隆市,yellow,90223,193613,12609,6151,352,4895,1211,0.976,1,0,9,20,142,838
101,6M,基隆市,green,90379,193822,12918,6223,311,5250,1134,1.032,4,0,19,37,130,2002
101,7M,基隆市,green,90492,194216,13164,6327,350,5266,1220,1.017,6,2,21,29,117,1487
101,8M,基隆市,green,90556,194731,12957,6116,412,5191,1237,1.001,7,4,9,41,159,3431
101,9M,基隆市,green,90638,195121,12711,6066,341,5091,1213,1.013,2,1,0,40,163,1767
101,10M,連江縣,yellow,2461,5159,13783,6891,258,5668,966,1.049,0,1,36,52,142,1240
101,11M,連江縣,orange,2441,5176,12767,6165,306,5323,974,1.003,4,2,41,21,104,821
101,12M,連江縣,yellow,2468,5190,14020,6455,710,5897,958,1.065,2,1,44,25,116,246
101,1M,連江縣,yellow,2336,4943,14286,7522,156,5385,1222,1.097,1,0,0,9,39,90
101,2M,連江縣,yellow,2347,4969,10953,5594,128,4020,1211,0.898,0,1,1,10,73,750
101,3M,連江縣,yellow,2365,4990,13090,6323,155,5367,1245,1.003,0,0,1,27,182,1554
101,4M,連江縣,orange,2381,5013,12800,6162,136,5367,1133,1.013,2,1,14,29,170,2112
101,5M,連江縣,yellow,2388,5037,13611,6646,207,5500,1257,1.041,5,0,13,38,150,2576
101,6M,連江縣,green,2405,5057,14052,7233,176,5501,1143,1.109,9,3,2,25,114,2847
101,7M,連江縣,green,2422,5103,12327,6231,249,4767,1080,0.941,3,2,19,42,167,2699
101,8M,連江縣,yellow,2438,5132,12905,6596,306,5059,944,0.984,1,1,27,47,140,2222
101,9M,連江縣,yellow,2443,5126,12326,6032,283,5054,957,0.97,5,1,41,38,140,2086
101,10M,雲林縣,orange,244582,492164,11775,5559,196,5152,868,0.888,1,0,43,39,214,2181
101,11M,雲林縣,orange,245221,491950,11539,5473,170,5004,892,0.899,2,2,84,41,169,1181
101,12M,雲林縣,yellow,246073,492150,11912,5703,169,5141,899,0.897,2,4,274,26,141,162
101,1M,雲林縣,yellow,240583,500551,14438,7159,376,5960,942,1.095,2,0,12,27,119,191
101,2M,雲林縣,yellow,240832,500854,13465,6687,282,5528,969,1.13,3,0,5,15,93,1152
101,3M,雲林縣,orange,241416,491147,12498,6075,225,5159,1038,0.947,2,1,0,29,131,2327
101,4M,雲林縣,yellow,241634,491468,13180,6283,278,5633,986,1.031,0,2,0,32,145,2349
101,5M,雲林縣,yellow,242091,488528,13735,6662,283,5718,1073,1.038,3,1,24,26,168,2524
101,6M,雲林縣,yellow,242693,489168,13028,6300,203,5495,1030,1.017,6,1,18,34,152,2442
101,7M,雲林縣,yellow,243177,490083,14010,7059,228,5685,1037,1.058,5,0,6,18,182,2246
101,8M,雲林縣,yellow,243564,490813,13224,6498,178,5580,969,0.999,1,1,54,12,183,2166
101,9M,雲林縣,yellow,243959,491694,12044,5759,168,5277,839,0.939,2,0,39,33,191,2237
101,10M,新北市,yellow,936622,2365449,14821,7393,86,6439,903,1.109,6,3,0,41,196,2611
101,11M,新北市,yellow,938080,2368095,14392,7105,110,6305,871,1.112,1,2,0,20,166,2453
101,12M,新北市,yellow,940167,2368911,15009,7503,128,6475,902,1.121,5,4,24,39,151,3467
101,1M,新北市,yellow,928069,2360732,15357,8244,241,5908,964,1.156,0,0,107,16,106,99
101,2M,新北市,yellow,928885,2364313,12257,5920,182,5278,878,1.021,2,6,32,9,90,1849
101,3M,新北市,yellow,929660,2346864,12460,6015,209,5360,876,0.937,2,1,6,29,134,3638
101,4M,新北市,yellow,928507,2349469,13253,6565,144,5661,882,1.029,4,1,0,46,169,2292
101,5M,新北市,yellow,929935,2343835,14575,7679,140,5891,865,1.095,5,1,75,31,167,3028
101,6M,新北市,yellow,931760,2347170,15068,7448,153,6556,911,1.168,2,1,16,31,165,2882
101,7M,新北市,green,934273,2350701,15220,7527,147,6595,950,1.141,4,0,1,70,172,2661
101,8M,新北市,yellow,934967,2356099,15356,7656,147,6661,892,1.151,13,3,2,43,245,1752
101,9M,新北市,yellow,935997,2361629,14895,7250,117,6604,924,1.152,4,2,16,48,177,2257
101,10M,新竹市,yellow,138855,271539,13742,6257,274,6218,993,1.023,2,1,38,40,126,4142
101,11M,新竹市,yellow,139101,271412,12900,5896,137,5869,997,0.991,5,5,63,24,204,1000
101,12M,新竹市,yellow,139554,271559,13380,6176,35,6247,922,0.995,4,1,205,10,136,5
101,1M,新竹市,yellow,137148,272865,14456,6487,208,6832,929,1.079,10,3,83,48,116,98
101,2M,新竹市,yellow,137217,273380,14707,6733,221,6843,911,1.215,5,1,64,12,62,57
101,3M,新竹市,yellow,137362,271375,13807,6107,155,6614,932,1.03,2,0,73,11,130,2467
101,4M,新竹市,yellow,137484,271199,13956,6313,147,6564,933,1.076,0,1,27,18,147,4391
101,5M,新竹市,yellow,137748,269939,14066,6406,168,6542,950,1.049,4,0,22,17,163,4344
101,6M,新竹市,yellow,138117,270158,14453,6658,227,6631,937,1.113,2,3,5,42,168,4466
101,7M,新竹市,yellow,138514,270230,13716,5947,259,6550,960,1.022,4,3,102,28,180,3959
101,8M,新竹市,yellow,138616,270535,14110,6467,234,6486,923,1.051,4,6,2,22,153,3716
101,9M,新竹市,yellow,138681,271379,12914,5818,207,5887,1002,0.994,1,1,7,27,147,4252
101,10M,新竹縣,yellow,191345,291535,13250,4762,250,7090,1148,0.98,0,2,15,16,235,3257
101,11M,新竹縣,yellow,191788,291953,11766,3874,270,6473,1149,0.898,0,0,29,10,243,679
101,12M,新竹縣,yellow,192346,292243,12913,4700,313,6726,1174,0.953,4,2,116,17,196,106
101,1M,新竹縣,yellow,187841,287777,14463,6602,322,6576,963,1.075,2,0,215,4,58,0
101,2M,新竹縣,yellow,187957,288408,12630,5360,291,6054,926,1.003,0,0,89,2,58,0
101,3M,新竹縣,yellow,188474,285286,11446,4976,226,5386,857,0.85,0,4,320,19,83,622
101,4M,新竹縣,yellow,188555,286237,11787,4932,263,5596,996,0.904,3,1,54,30,134,3959
101,5M,新竹縣,yellow,188890,285786,12561,5006,195,6396,964,0.932,0,0,0,24,190,4535
101,6M,新竹縣,yellow,189404,287022,12588,4845,136,6549,1058,0.964,2,2,38,12,186,3373
101,7M,新竹縣,yellow,190072,288540,12902,4812,186,6935,970,0.956,5,0,21,30,188,3287
101,8M,新竹縣,yellow,190270,289501,12572,4422,166,6994,990,0.931,5,3,109,22,316,3125
101,9M,新竹縣,yellow,190843,290769,13173,4964,136,7000,1073,1.007,3,0,55,21,185,2813
101,10M,嘉義市,orange,86797,204128,15826,7411,230,6969,1216,1.16,5,0,271,16,176,3200
101,11M,嘉義市,orange,87003,204186,15675,7223,212,7056,1183,1.186,2,0,0,12,150,1044
101,12M,嘉義市,orange,87130,204432,14831,6289,262,7082,1198,1.085,0,1,15,16,151,495
101,1M,嘉義市,orange,85886,206062,14171,5313,683,6999,1176,1.045,5,2,1,12,133,454
101,2M,嘉義市,orange,86022,206356,12592,4513,313,6621,1145,1.027,1,4,5,4,116,3285
101,3M,嘉義市,red,86079,203972,12920,4797,234,6698,1192,0.951,0,0,22,30,185,4469
101,4M,嘉義市,orange,86113,204122,12876,4573,169,6950,1185,0.979,1,2,12,12,160,3631
101,5M,嘉義市,yellow,86231,202856,12958,4503,258,6958,1240,0.953,10,0,3,19,187,3945
101,6M,嘉義市,yellow,86367,203632,13821,5211,304,7087,1220,1.049,1,2,48,26,173,4219
101,7M,嘉義市,yellow,86580,203604,12771,4289,403,6872,1207,0.938,5,3,111,29,202,3837
101,8M,嘉義市,yellow,86697,203774,11855,3419,402,6907,1128,0.87,15,3,3,30,195,3677
101,9M,嘉義市,orange,86655,204027,12290,3870,235,6943,1242,0.931,1,2,2,21,230,3758
101,10M,嘉義縣,orange,182329,373751,11173,8928,164,1868,213,0.761,0,5,30,11,73,2683
101,11M,嘉義縣,orange,182690,374119,11202,8841,157,1997,207,0.787,0,2,11,4,73,2369
101,12M,嘉義縣,orange,183111,374422,11257,8770,142,2134,211,0.764,0,8,11,6,97,1213
101,1M,嘉義縣,yellow,180242,374242,12084,10287,67,1513,218,0.834,3,11,26,11,42,1726
101,2M,嘉義縣,orange,180280,374640,12047,9585,167,2089,207,0.919,1,5,29,3,38,1294
101,3M,嘉義縣,orange,180513,372245,11450,9576,149,1519,206,0.788,1,6,24,11,96,2223
101,4M,嘉義縣,yellow,180532,372583,12753,9295,284,2955,219,0.906,1,2,11,5,82,2960
101,5M,嘉義縣,yellow,180866,370853,12178,9689,527,1745,216,0.836,0,4,26,4,77,2952
101,6M,嘉義縣,yellow,181225,371498,11891,9414,200,2063,214,0.842,0,9,24,0,67,1792
101,7M,嘉義縣,yellow,181582,372207,11677,9394,205,1882,197,0.798,0,6,32,6,75,2125
101,8M,嘉義縣,yellow,181945,372743,10956,9310,236,1269,141,0.748,0,5,44,3,86,2678
101,9M,嘉義縣,yellow,182012,373452,11303,9076,132,1960,135,0.796,1,5,39,8,90,3210
101,10M,彰化縣,yellow,453294,923597,11302,7102,104,3308,788,0.751,1,7,41,17,120,2299
101,11M,彰化縣,orange,454224,924058,10207,6227,84,3081,815,0.7,1,4,39,14,91,1601
101,12M,彰化縣,yellow,455449,923743,10732,6743,90,3029,870,0.711,0,6,40,6,86,2255
101,1M,彰化縣,yellow,448092,933789,11922,8947,175,2517,283,0.807,0,5,8,3,56,1213
101,2M,彰化縣,yellow,448111,934823,11708,8894,174,2322,319,0.875,0,2,8,4,54,1213
101,3M,彰化縣,orange,448650,922491,12101,8709,146,2395,851,0.815,1,6,19,3,79,2633
101,4M,彰化縣,yellow,448965,923170,11248,7606,89,2912,641,0.781,1,4,1,3,68,2713
101,5M,彰化縣,yellow,449479,917681,11970,8076,90,3055,749,0.803,1,2,43,3,121,2410
101,6M,彰化縣,yellow,450334,918413,12255,8017,91,3277,871,0.848,0,1,57,5,84,2399
101,7M,彰化縣,yellow,451257,919355,11942,7713,82,3345,802,0.798,1,6,29,26,106,2443
101,8M,彰化縣,yellow,451666,920497,11959,7802,105,3281,771,0.798,3,4,62,14,115,3277
101,9M,彰化縣,yellow,452377,922444,11653,7406,138,3245,864,0.801,4,7,44,12,106,1637
101,10M,臺中市,orange,961534,1755886,14497,7073,311,0,982,0.946,1,5,28,42,84,2949
101,11M,臺中市,orange,963850,1758032,13010,6753,140,0,1099,0.876,3,3,43,47,75,2350
101,12M,臺中市,yellow,966495,1759900,11965,7022,148,0,1034,0.779,2,4,29,45,109,1298
101,1M,臺中市,yellow,944078,1747170,11203,7050,117,3138,898,0.741,0,5,35,16,67,1986
101,2M,臺中市,yellow,944677,1750692,12067,7541,354,3375,797,0.882,0,3,14,6,59,1729
101,3M,臺中市,orange,946459,1736437,11423,7367,115,3109,832,0.753,3,1,48,50,116,2599
101,4M,臺中市,yellow,947789,1737764,10990,7006,87,3050,847,0.748,2,3,29,35,109,2949
101,5M,臺中市,yellow,950046,1732762,11380,7218,185,3102,874,0.749,1,6,43,23,144,2786
101,6M,臺中市,yellow,952402,1735894,11676,7154,148,3511,864,0.793,2,4,52,17,120,1816
101,7M,臺中市,yellow,955146,1739813,11485,7087,203,0,888,0.753,1,7,57,20,134,3018
101,8M,臺中市,yellow,957009,1744046,11753,6967,211,0,895,0.769,2,4,39,16,129,2518
101,9M,臺中市,yellow,959542,1752195,11617,5944,152,0,928,0.784,2,4,32,52,90,1919
101,10M,臺北市,yellow,754408,1101077,12098,6885,69,4144,1000,0.778,4,3,60,63,141,2803
101,11M,臺北市,yellow,755323,1101526,11222,6431,69,3716,1007,0.745,7,23,86,61,105,2244
101,12M,臺北市,yellow,756602,1099934,11781,6816,53,3908,1005,0.756,1,5,60,45,90,1437
101,1M,臺北市,yellow,747496,1101699,12159,6904,190,4004,1060,0.791,6,13,26,65,96,2138
101,2M,臺北市,yellow,747093,1102253,12770,7281,204,4211,1074,0.887,2,2,24,57,68,1498
101,3M,臺北市,yellow,748527,1097385,12356,7117,120,4039,1080,0.802,0,9,37,66,134,2334
101,4M,臺北市,yellow,748064,1097622,12367,7158,127,4000,1082,0.828,2,6,28,66,103,2738
101,5M,臺北市,yellow,749247,1095204,12541,7255,137,4115,1034,0.812,4,6,57,74,147,2660
101,6M,臺北市,yellow,750640,1096229,12671,7146,140,4350,1036,0.846,6,3,73,57,126,2281
101,7M,臺北市,yellow,752075,1097076,12777,7314,147,4276,1041,0.825,4,6,77,47,196,2418
101,8M,臺北市,yellow,753175,1098049,11664,6729,80,3861,995,0.752,4,12,68,66,158,3241
101,9M,臺北市,yellow,753170,1100573,11873,6749,87,4026,1011,0.79,3,9,51,58,141,2603
101,10M,臺東縣,green,69920,176216,12229,7087,53,4057,1032,0.775,3,16,48,68,203,2730
101,11M,臺東縣,green,70111,176456,12052,6794,45,4179,1033,0.788,1,20,48,67,169,2317
101,12M,臺東縣,green,70343,175865,12440,7090,47,4231,1072,0.786,0,6,54,41,118,2960
101,1M,臺東縣,green,68776,183897,14056,8591,234,4249,982,0.901,3,1,26,54,42,1890
101,2M,臺東縣,green,68861,184182,11972,6838,39,4101,994,0.848,0,1,58,55,140,2341
101,3M,臺東縣,green,69011,177894,11930,6943,43,3933,1010,0.763,2,8,59,60,149,2696
101,4M,臺東縣,yellow,69103,178191,12027,6612,42,4366,1007,0.794,1,1,72,57,112,2602
101,5M,臺東縣,green,69222,177589,12115,6932,49,4120,1015,0.773,0,5,78,53,184,2688
101,6M,臺東縣,green,69386,177999,13218,7684,43,4419,1072,0.87,3,3,60,53,155,2657
101,7M,臺東縣,green,69504,178138,12994,7406,65,4486,1038,0.827,2,11,71,63,267,2770
101,8M,臺東縣,green,69603,178360,12826,7299,48,4439,1041,0.815,3,15,70,63,196,2688
101,9M,臺東縣,green,69793,176282,12036,6833,47,4086,1070,0.789,0,9,61,60,237,2604
101,10M,臺南市,orange,604678,1440486,12856,7233,19,4523,1082,0.81,3,8,50,68,204,2266
101,11M,臺南市,orange,606323,1442167,12802,7092,20,4576,1114,0.833,3,3,52,59,170,2665
101,12M,臺南市,orange,607885,1443464,13438,7380,22,4889,1147,0.845,0,2,56,51,161,2773
101,1M,臺南市,orange,595686,1450459,12791,7498,48,4185,1061,0.807,2,3,37,60,135,2590
101,2M,臺南市,orange,596107,1452831,14521,9223,64,4143,1090,1.014,0,1,26,75,94,2408
101,3M,臺南市,orange,597221,1445780,13019,7608,53,4234,1124,0.821,0,9,60,92,275,2857
101,4M,臺南市,yellow,597539,1435840,12507,6967,57,4347,1136,0.814,1,4,83,85,207,2663
101,5M,臺南市,yellow,598725,1428734,13732,7880,66,4597,1190,0.865,3,5,85,115,212,2597
101,6M,臺南市,yellow,600195,1431295,14086,8099,39,4721,1227,0.919,0,6,84,70,168,2613
101,7M,臺南市,yellow,601902,1433994,14082,8034,26,5006,1016,0.89,0,12,82,82,264,2514
101,8M,臺南市,yellow,603053,1435852,13682,7748,14,4835,1085,0.863,2,12,78,74,295,2712
101,9M,臺南市,yellow,603782,1438549,13060,7579,27,4384,1069,0.85,1,9,54,73,234,2672
101,10M,澎湖縣,yellow,24644,73314,13911,7573,16,5168,1154,0.868,2,2,61,32,208,2598
