AQI,縣市,監測月份
36,苗栗縣,12-Dec
61,彰化縣,12-Dec
50,彰化縣,12-Dec
50,彰化縣,12-Dec
40,南投縣,12-Dec
61,南投縣,12-Dec
55,南投縣,12-Dec
64,雲林縣,12-Dec
70,雲林縣,12-Dec
53,雲林縣,12-Dec
50,雲林縣,12-Dec
77,嘉義縣,12-Dec
86,嘉義縣,12-Dec
39.6,屏東縣,12-Dec
81,屏東縣,12-Dec
78,屏東縣,12-Dec
27,臺東縣,12-Dec
25.2,臺東縣,12-Dec
26,花蓮縣,12-Dec
50,澎湖縣,12-Dec
87,金門縣,12-Dec
53,連江縣,12-Dec
43,臺北市,13-Jan
49,臺北市,13-Jan
37,臺北市,13-Jan
41.5,臺北市,13-Jan
43,臺北市,13-Jan
43,臺北市,13-Jan
54,臺北市,13-Jan
36,新北市,13-Jan
37,新北市,13-Jan
41,新北市,13-Jan
36,新北市,13-Jan
45,新北市,13-Jan
45,新北市,13-Jan
69,新北市,13-Jan
42,新北市,13-Jan
41,新北市,13-Jan
51,新北市,13-Jan
53,臺中市,13-Jan
54,臺中市,13-Jan
67,臺中市,13-Jan
54,臺中市,13-Jan
98,臺南市,13-Jan
82,臺南市,13-Jan
84,臺南市,13-Jan
88,臺南市,13-Jan
108,高雄市,13-Jan
91,高雄市,13-Jan
61,高雄市,13-Jan
97,高雄市,13-Jan
68,高雄市,13-Jan
91,高雄市,13-Jan
104,高雄市,13-Jan
107,高雄市,13-Jan
102,高雄市,13-Jan
110,高雄市,13-Jan
98,高雄市,13-Jan
89,高雄市,13-Jan
30.1,基隆市,13-Jan
51,新竹市,13-Jan
83,嘉義市,13-Jan
35,宜蘭縣,13-Jan
35,宜蘭縣,13-Jan
45,桃園市,13-Jan
57,桃園市,13-Jan
63,桃園市,13-Jan
61,桃園市,13-Jan
43,桃園市,13-Jan
60,桃園市,13-Jan
47,新竹縣,13-Jan
38,新竹縣,13-Jan
51,苗栗縣,13-Jan
38,苗栗縣,13-Jan
54,苗栗縣,13-Jan
59,彰化縣,13-Jan
59,彰化縣,13-Jan
72,彰化縣,13-Jan
59,南投縣,13-Jan
65,南投縣,13-Jan
47,南投縣,13-Jan
74,雲林縣,13-Jan
62,雲林縣,13-Jan
77,雲林縣,13-Jan
57,雲林縣,13-Jan
89,嘉義縣,13-Jan
98,嘉義縣,13-Jan
45.1,屏東縣,13-Jan
85,屏東縣,13-Jan
96,屏東縣,13-Jan
31.4,臺東縣,13-Jan
29,臺東縣,13-Jan
26,花蓮縣,13-Jan
57,澎湖縣,13-Jan
98,金門縣,13-Jan
68,連江縣,13-Jan
51,臺北市,13-Feb
45,臺北市,13-Feb
51,臺北市,13-Feb
41,臺北市,13-Feb
48,臺北市,13-Feb
41.5,臺北市,13-Feb
46,臺北市,13-Feb
37,新北市,13-Feb
36,新北市,13-Feb
43,新北市,13-Feb
33,新北市,13-Feb
47,新北市,13-Feb
37,新北市,13-Feb
66,新北市,13-Feb
41,新北市,13-Feb
38,新北市,13-Feb
43,新北市,13-Feb
48,新北市,13-Feb
65,臺中市,13-Feb
68,臺中市,13-Feb
57,臺中市,13-Feb
56,臺中市,13-Feb
53,臺中市,13-Feb
106,臺南市,13-Feb
93,臺南市,13-Feb
85,臺南市,13-Feb
94,臺南市,13-Feb
93,高雄市,13-Feb
99,高雄市,13-Feb
83,高雄市,13-Feb
59,高雄市,13-Feb
110,高雄市,13-Feb
72,高雄市,13-Feb
95,高雄市,13-Feb
99,高雄市,13-Feb
91,高雄市,13-Feb
110,高雄市,13-Feb
110,高雄市,13-Feb
98,高雄市,13-Feb
27.9,基隆市,13-Feb
55,新竹市,13-Feb
89,嘉義市,13-Feb
26,宜蘭縣,13-Feb
30,宜蘭縣,13-Feb
58,桃園市,13-Feb
48,桃園市,13-Feb
69,桃園市,13-Feb
50,桃園市,13-Feb
61,桃園市,13-Feb
58,桃園市,13-Feb
48,新竹縣,13-Feb
45,新竹縣,13-Feb
62,苗栗縣,13-Feb
54,苗栗縣,13-Feb
40,苗栗縣,13-Feb
80,彰化縣,13-Feb
67,彰化縣,13-Feb
65,彰化縣,13-Feb
52,南投縣,13-Feb
68,南投縣,13-Feb
72,南投縣,13-Feb
69,雲林縣,13-Feb
84,雲林縣,13-Feb
77,雲林縣,13-Feb
60,雲林縣,13-Feb
99,嘉義縣,13-Feb
96,嘉義縣,13-Feb
101,屏東縣,13-Feb
42.8,屏東縣,13-Feb
88,屏東縣,13-Feb
31.8,臺東縣,13-Feb
30.1,臺東縣,13-Feb
27.1,花蓮縣,13-Feb
53,澎湖縣,13-Feb
68,金門縣,13-Feb
50,連江縣,13-Feb
62,臺北市,13-Mar
50,臺北市,13-Mar
56,臺北市,13-Mar
49.6,臺北市,13-Mar
64,臺北市,13-Mar
58,臺北市,13-Mar
65,臺北市,13-Mar
49,新北市,13-Mar
53,新北市,13-Mar
55,新北市,13-Mar
54,新北市,13-Mar
63,新北市,13-Mar
51,新北市,13-Mar
82,新北市,13-Mar
55,新北市,13-Mar
54,新北市,13-Mar
59,新北市,13-Mar
61,新北市,13-Mar
63,臺中市,13-Mar
59,臺中市,13-Mar
70,臺中市,13-Mar
73,臺中市,13-Mar
75,臺中市,13-Mar
105,臺南市,13-Mar
87,臺南市,13-Mar
80,臺南市,13-Mar
88,臺南市,13-Mar
88,高雄市,13-Mar
84,高雄市,13-Mar
92,高雄市,13-Mar
82,高雄市,13-Mar
85,高雄市,13-Mar
78,高雄市,13-Mar
91,高雄市,13-Mar
85,高雄市,13-Mar
51,高雄市,13-Mar
94,高雄市,13-Mar
62,高雄市,13-Mar
97,高雄市,13-Mar
39,基隆市,13-Mar
61,新竹市,13-Mar
83,嘉義市,13-Mar
47,宜蘭縣,13-Mar
38,宜蘭縣,13-Mar
79,桃園市,13-Mar
55,桃園市,13-Mar
71,桃園市,13-Mar
67,桃園市,13-Mar
65,桃園市,13-Mar
58,桃園市,13-Mar
49,新竹縣,13-Mar
57,新竹縣,13-Mar
62,苗栗縣,13-Mar
60,苗栗縣,13-Mar
53,苗栗縣,13-Mar
67,彰化縣,13-Mar
74,彰化縣,13-Mar
86,彰化縣,13-Mar
60,南投縣,13-Mar
72,南投縣,13-Mar
80,南投縣,13-Mar
70,雲林縣,13-Mar
65,雲林縣,13-Mar
80,雲林縣,13-Mar
76,雲林縣,13-Mar
92,嘉義縣,13-Mar
83,嘉義縣,13-Mar
88,屏東縣,13-Mar
46.1,屏東縣,13-Mar
79,屏東縣,13-Mar
33.6,臺東縣,13-Mar
37,臺東縣,13-Mar
35,花蓮縣,13-Mar
56,澎湖縣,13-Mar
93,金門縣,13-Mar
71,連江縣,13-Mar
41,臺北市,13-Apr
50,臺北市,13-Apr
64,臺北市,13-Apr
56,臺北市,13-Apr
54.1,臺北市,13-Apr
51,臺北市,13-Apr
71,臺北市,13-Apr
45,新北市,13-Apr
50,新北市,13-Apr
51,新北市,13-Apr
49,新北市,13-Apr
54,新北市,13-Apr
45,新北市,13-Apr
79,新北市,13-Apr
54,新北市,13-Apr
49,新北市,13-Apr
55,新北市,13-Apr
57,新北市,13-Apr
57,臺中市,13-Apr
64,臺中市,13-Apr
58,臺中市,13-Apr
61,臺中市,13-Apr
62,臺中市,13-Apr
69,臺南市,13-Apr
87,臺南市,13-Apr
76,臺南市,13-Apr
69,臺南市,13-Apr
46,高雄市,13-Apr
79,高雄市,13-Apr
39,高雄市,13-Apr
62,高雄市,13-Apr
72,高雄市,13-Apr
69,高雄市,13-Apr
69,高雄市,13-Apr
74,高雄市,13-Apr
72,高雄市,13-Apr
66,高雄市,13-Apr
70,高雄市,13-Apr
69,高雄市,13-Apr
39.9,基隆市,13-Apr
55,新竹市,13-Apr
72,嘉義市,13-Apr
37,宜蘭縣,13-Apr
46,宜蘭縣,13-Apr
64,桃園市,13-Apr
63,桃園市,13-Apr
67,桃園市,13-Apr
48,桃園市,13-Apr
75,桃園市,13-Apr
70,桃園市,13-Apr
54,新竹縣,13-Apr
48,新竹縣,13-Apr
52,苗栗縣,13-Apr
46,苗栗縣,13-Apr
55,苗栗縣,13-Apr
62,彰化縣,13-Apr
62,彰化縣,13-Apr
70,彰化縣,13-Apr
41,南投縣,13-Apr
63,南投縣,13-Apr
54,南投縣,13-Apr
55,雲林縣,13-Apr
61,雲林縣,13-Apr
66,雲林縣,13-Apr
60,雲林縣,13-Apr
72,嘉義縣,13-Apr
76,嘉義縣,13-Apr
67,屏東縣,13-Apr
66,屏東縣,13-Apr
53.1,屏東縣,13-Apr
39.3,臺東縣,13-Apr
34.3,臺東縣,13-Apr
35,花蓮縣,13-Apr
55,澎湖縣,13-Apr
95,金門縣,13-Apr
79,連江縣,13-Apr
39.6,臺北市,13-May
33,臺北市,13-May
31,臺北市,13-May
41,臺北市,13-May
39,臺北市,13-May
44,臺北市,13-May
30,臺北市,13-May
29.7,新北市,13-May
31,新北市,13-May
35,新北市,13-May
31,新北市,13-May
35.8,新北市,13-May
28,新北市,13-May
54,新北市,13-May
34,新北市,13-May
31,新北市,13-May
34,新北市,13-May
38,新北市,13-May
50,臺中市,13-May
35,臺中市,13-May
44,臺中市,13-May
48,臺中市,13-May
36,臺中市,13-May
52,臺南市,13-May
45,臺南市,13-May
54,臺南市,13-May
44,臺南市,13-May
51,高雄市,13-May
29.8,高雄市,13-May
37,高雄市,13-May
43,高雄市,13-May
47,高雄市,13-May
48,高雄市,13-May
41,高雄市,13-May
31,高雄市,13-May
38,高雄市,13-May
44,高雄市,13-May
51,高雄市,13-May
38,高雄市,13-May
29,基隆市,13-May
32,新竹市,13-May
43,嘉義市,13-May
32,宜蘭縣,13-May
23.2,宜蘭縣,13-May
42,桃園市,13-May
36,桃園市,13-May
55,桃園市,13-May
44,桃園市,13-May
48,桃園市,13-May
45,桃園市,13-May
34,新竹縣,13-May
31.4,新竹縣,13-May
41,苗栗縣,13-May
33,苗栗縣,13-May
33,苗栗縣,13-May
37,彰化縣,13-May
42,彰化縣,13-May
49,彰化縣,13-May
28,南投縣,13-May
39,南投縣,13-May
31,南投縣,13-May
44,雲林縣,13-May
39,雲林縣,13-May
32.4,雲林縣,13-May
37,雲林縣,13-May
49,嘉義縣,13-May
45,嘉義縣,13-May
35,屏東縣,13-May
43,屏東縣,13-May
33.3,屏東縣,13-May
22.2,臺東縣,13-May
25,臺東縣,13-May
23.2,花蓮縣,13-May
36.4,澎湖縣,13-May
53,金門縣,13-May
48.4,連江縣,13-May
38,臺北市,13-Jun
43,臺北市,13-Jun
51,臺北市,13-Jun
35.1,臺北市,13-Jun
41,臺北市,13-Jun
36,臺北市,13-Jun
50,臺北市,13-Jun
35,新北市,13-Jun
34,新北市,13-Jun
38,新北市,13-Jun
39,新北市,13-Jun
35,新北市,13-Jun
40,新北市,13-Jun
38,新北市,13-Jun
61,新北市,13-Jun
39,新北市,13-Jun
35,新北市,13-Jun
34,新北市,13-Jun
46,臺中市,13-Jun
51,臺中市,13-Jun
47,臺中市,13-Jun
36,臺中市,13-Jun
39,臺中市,13-Jun
41,臺南市,13-Jun
56,臺南市,13-Jun
47,臺南市,13-Jun
55,臺南市,13-Jun
51,高雄市,13-Jun
39,高雄市,13-Jun
45,高雄市,13-Jun
50,高雄市,13-Jun
47,高雄市,13-Jun
25.9,高雄市,13-Jun
38,高雄市,13-Jun
38,高雄市,13-Jun
31,高雄市,13-Jun
39,高雄市,13-Jun
45,高雄市,13-Jun
50,高雄市,13-Jun
28.6,基隆市,13-Jun
34,新竹市,13-Jun
46,嘉義市,13-Jun
30,宜蘭縣,13-Jun
34,宜蘭縣,13-Jun
51,桃園市,13-Jun
44,桃園市,13-Jun
41,桃園市,13-Jun
48,桃園市,13-Jun
59,桃園市,13-Jun
44,桃園市,13-Jun
33,新竹縣,13-Jun
34,新竹縣,13-Jun
37,苗栗縣,13-Jun
46,苗栗縣,13-Jun
34,苗栗縣,13-Jun
42,彰化縣,13-Jun
56,彰化縣,13-Jun
45,彰化縣,13-Jun
41,南投縣,13-Jun
29,南投縣,13-Jun
30,南投縣,13-Jun
42,雲林縣,13-Jun
46,雲林縣,13-Jun
44,雲林縣,13-Jun
38,雲林縣,13-Jun
54,嘉義縣,13-Jun
54,嘉義縣,13-Jun
42,屏東縣,13-Jun
40,屏東縣,13-Jun
26,屏東縣,13-Jun
26,臺東縣,13-Jun
26,臺東縣,13-Jun
25,花蓮縣,13-Jun
34,澎湖縣,13-Jun
38,金門縣,13-Jun
41.7,連江縣,13-Jun
43,臺北市,13-Jul
48,臺北市,13-Jul
28,臺北市,13-Jul
30.2,臺北市,13-Jul
36,臺北市,13-Jul
33,臺北市,13-Jul
37,臺北市,13-Jul
29,新北市,13-Jul
28,新北市,13-Jul
29,新北市,13-Jul
38,新北市,13-Jul
30,新北市,13-Jul
28,新北市,13-Jul
34,新北市,13-Jul
49,新北市,13-Jul
32,新北市,13-Jul
31,新北市,13-Jul
37,新北市,13-Jul
37,臺中市,13-Jul
36,臺中市,13-Jul
36,臺中市,13-Jul
33,臺中市,13-Jul
28.6,臺中市,13-Jul
41,臺南市,13-Jul
33,臺南市,13-Jul
43,臺南市,13-Jul
36,臺南市,13-Jul
40,高雄市,13-Jul
26,高雄市,13-Jul
40,高雄市,13-Jul
33,高雄市,13-Jul
38,高雄市,13-Jul
34,高雄市,13-Jul
43,高雄市,13-Jul
37,高雄市,13-Jul
22,高雄市,13-Jul
35,高雄市,13-Jul
32,高雄市,13-Jul
37,高雄市,13-Jul
21.5,基隆市,13-Jul
30,新竹市,13-Jul
35,嘉義市,13-Jul
31,宜蘭縣,13-Jul
25,宜蘭縣,13-Jul
39,桃園市,13-Jul
38,桃園市,13-Jul
41,桃園市,13-Jul
40,桃園市,13-Jul
47,桃園市,13-Jul
39,桃園市,13-Jul
28,新竹縣,13-Jul
26,新竹縣,13-Jul
27,苗栗縣,13-Jul
33,苗栗縣,13-Jul
31,苗栗縣,13-Jul
33,彰化縣,13-Jul
34,彰化縣,13-Jul
46,彰化縣,13-Jul
26,南投縣,13-Jul
26.2,南投縣,13-Jul
36,南投縣,13-Jul
31,雲林縣,13-Jul
36,雲林縣,13-Jul
34,雲林縣,13-Jul
34,雲林縣,13-Jul
44,嘉義縣,13-Jul
36,嘉義縣,13-Jul
19,屏東縣,13-Jul
37,屏東縣,13-Jul
37,屏東縣,13-Jul
19,臺東縣,13-Jul
22,臺東縣,13-Jul
20,花蓮縣,13-Jul
25.9,澎湖縣,13-Jul
30,金門縣,13-Jul
32,連江縣,13-Jul
40,臺北市,13-Aug
32,臺北市,13-Aug
33,臺北市,13-Aug
30,臺北市,13-Aug
26,臺北市,13-Aug
47,臺北市,13-Aug
28.5,臺北市,13-Aug
36,新北市,13-Aug
28,新北市,13-Aug
26,新北市,13-Aug
31,新北市,13-Aug
30,新北市,13-Aug
46,新北市,13-Aug
30,新北市,13-Aug
25,新北市,13-Aug
26,新北市,13-Aug
25,新北市,13-Aug
26,新北市,13-Aug
29,臺中市,13-Aug
35,臺中市,13-Aug
27,臺中市,13-Aug
35,臺中市,13-Aug
36,臺中市,13-Aug
38,臺南市,13-Aug
30,臺南市,13-Aug
35,臺南市,13-Aug
41,臺南市,13-Aug
43,高雄市,13-Aug
37,高雄市,13-Aug
22.5,高雄市,13-Aug
34,高雄市,13-Aug
33,高雄市,13-Aug
33,高雄市,13-Aug
33,高雄市,13-Aug
40,高雄市,13-Aug
35,高雄市,13-Aug
36,高雄市,13-Aug
32,高雄市,13-Aug
25,高雄市,13-Aug
20.5,基隆市,13-Aug
28,新竹市,13-Aug
32,嘉義市,13-Aug
27,宜蘭縣,13-Aug
24,宜蘭縣,13-Aug
38,桃園市,13-Aug
39,桃園市,13-Aug
45,桃園市,13-Aug
39,桃園市,13-Aug
34,桃園市,13-Aug
36,桃園市,13-Aug
28,新竹縣,13-Aug
26,新竹縣,13-Aug
27,苗栗縣,13-Aug
29,苗栗縣,13-Aug
32,苗栗縣,13-Aug
39,彰化縣,13-Aug
28,彰化縣,13-Aug
32,彰化縣,13-Aug
34,南投縣,13-Aug
29,南投縣,13-Aug
37,南投縣,13-Aug
31,雲林縣,13-Aug
33,雲林縣,13-Aug
28,雲林縣,13-Aug
30,雲林縣,13-Aug
42,嘉義縣,13-Aug
33,嘉義縣,13-Aug
25,屏東縣,13-Aug
33,屏東縣,13-Aug
31,屏東縣,13-Aug
21,臺東縣,13-Aug
25,臺東縣,13-Aug
21,花蓮縣,13-Aug
29,澎湖縣,13-Aug
45,金門縣,13-Aug
40,連江縣,13-Aug
28,臺北市,13-Sep
33,臺北市,13-Sep
35.1,臺北市,13-Sep
35,臺北市,13-Sep
32,臺北市,13-Sep
44,臺北市,13-Sep
47,臺北市,13-Sep
31,新北市,13-Sep
58,新北市,13-Sep
49,新北市,13-Sep
30.3,新北市,13-Sep
28.5,新北市,13-Sep
28,新北市,13-Sep
31,新北市,13-Sep
29,新北市,13-Sep
27,新北市,13-Sep
31,新北市,13-Sep
32,新北市,13-Sep
55,臺中市,13-Sep
53,臺中市,13-Sep
54,臺中市,13-Sep
57,臺中市,13-Sep
50,臺中市,13-Sep
67,臺南市,13-Sep
60,臺南市,13-Sep
65,臺南市,13-Sep
54,臺南市,13-Sep
42.6,高雄市,13-Sep
67,高雄市,13-Sep
54,高雄市,13-Sep
65,高雄市,13-Sep
61,高雄市,13-Sep
61,高雄市,13-Sep
56,高雄市,13-Sep
58,高雄市,13-Sep
55,高雄市,13-Sep
59,高雄市,13-Sep
58,高雄市,13-Sep
43,高雄市,13-Sep
28.8,基隆市,13-Sep
41,新竹市,13-Sep
57,嘉義市,13-Sep
34,宜蘭縣,13-Sep
31,宜蘭縣,13-Sep
48,桃園市,13-Sep
45,桃園市,13-Sep
33,桃園市,13-Sep
51,桃園市,13-Sep
40,桃園市,13-Sep
41,桃園市,13-Sep
37,新竹縣,13-Sep
34,新竹縣,13-Sep
39,苗栗縣,13-Sep
47,苗栗縣,13-Sep
42,苗栗縣,13-Sep
52,彰化縣,13-Sep
59,彰化縣,13-Sep
62,彰化縣,13-Sep
61,南投縣,13-Sep
62,南投縣,13-Sep
44,南投縣,13-Sep
64,雲林縣,13-Sep
54,雲林縣,13-Sep
62,雲林縣,13-Sep
56,雲林縣,13-Sep
73,嘉義縣,13-Sep
59,嘉義縣,13-Sep
34,屏東縣,13-Sep
55,屏東縣,13-Sep
56,屏東縣,13-Sep
24,臺東縣,13-Sep
31,臺東縣,13-Sep
26,花蓮縣,13-Sep
48,澎湖縣,13-Sep
69,金門縣,13-Sep
48.5,連江縣,13-Sep
41,臺北市,13-Oct
63,臺北市,13-Oct
46,臺北市,13-Oct
45,臺北市,13-Oct
68,臺北市,13-Oct
47.9,臺北市,13-Oct
49,臺北市,13-Oct
42,新北市,13-Oct
46,新北市,13-Oct
67,新北市,13-Oct
48,新北市,13-Oct
42,新北市,13-Oct
84,新北市,13-Oct
48,新北市,13-Oct
46,新北市,13-Oct
44,新北市,13-Oct
47,新北市,13-Oct
47,新北市,13-Oct
58,臺中市,13-Oct
54,臺中市,13-Oct
55,臺中市,13-Oct
55,臺中市,13-Oct
52,臺中市,13-Oct
108,臺南市,13-Oct
97,臺南市,13-Oct
88,臺南市,13-Oct
106,臺南市,13-Oct
98,高雄市,13-Oct
97,高雄市,13-Oct
92,高雄市,13-Oct
93,高雄市,13-Oct
96,高雄市,13-Oct
88,高雄市,13-Oct
99,高雄市,13-Oct
89,高雄市,13-Oct
49,高雄市,13-Oct
72,高雄市,13-Oct
85,高雄市,13-Oct
104,高雄市,13-Oct
42,基隆市,13-Oct
48,新竹市,13-Oct
88,嘉義市,13-Oct
41,宜蘭縣,13-Oct
39,宜蘭縣,13-Oct
63,桃園市,13-Oct
46,桃園市,13-Oct
51,桃園市,13-Oct
57,桃園市,13-Oct
52,桃園市,13-Oct
61,桃園市,13-Oct
42,新竹縣,13-Oct
44,新竹縣,13-Oct
50,苗栗縣,13-Oct
47,苗栗縣,13-Oct
46,苗栗縣,13-Oct
62,彰化縣,13-Oct
62,彰化縣,13-Oct
71,彰化縣,13-Oct
54,南投縣,13-Oct
72,南投縣,13-Oct
67,南投縣,13-Oct
100,雲林縣,13-Oct
73,雲林縣,13-Oct
82,雲林縣,13-Oct
92,雲林縣,13-Oct
120,嘉義縣,13-Oct
88,嘉義縣,13-Oct
81,屏東縣,13-Oct
47.5,屏東縣,13-Oct
85,屏東縣,13-Oct
40,臺東縣,13-Oct
54,臺東縣,13-Oct
37,花蓮縣,13-Oct
53.1,澎湖縣,13-Oct
86,金門縣,13-Oct
61,連江縣,13-Oct
57,臺北市,13-Nov
79,臺北市,13-Nov
54,臺北市,13-Nov
49,臺北市,13-Nov
78,臺北市,13-Nov
44.2,臺北市,13-Nov
47,臺北市,13-Nov
47,新北市,13-Nov
45,新北市,13-Nov
66,新北市,13-Nov
47,新北市,13-Nov
46,新北市,13-Nov
49,新北市,13-Nov
73,新北市,13-Nov
56,新北市,13-Nov
51,新北市,13-Nov
51,新北市,13-Nov
48,新北市,13-Nov
61,臺中市,13-Nov
72,臺中市,13-Nov
70,臺中市,13-Nov
76,臺中市,13-Nov
75,臺中市,13-Nov
101,臺南市,13-Nov
110,臺南市,13-Nov
103,臺南市,13-Nov
121,臺南市,13-Nov
98,高雄市,13-Nov
64,高雄市,13-Nov
122,高雄市,13-Nov
117,高雄市,13-Nov
81,高雄市,13-Nov
115,高雄市,13-Nov
105,高雄市,13-Nov
107,高雄市,13-Nov
111,高雄市,13-Nov
117,高雄市,13-Nov
105,高雄市,13-Nov
106,高雄市,13-Nov
39,基隆市,13-Nov
56,新竹市,13-Nov
102,嘉義市,13-Nov
41,宜蘭縣,13-Nov
45,宜蘭縣,13-Nov
77,桃園市,13-Nov
70,桃園市,13-Nov
65,桃園市,13-Nov
64,桃園市,13-Nov
74,桃園市,13-Nov
57,桃園市,13-Nov
54,新竹縣,13-Nov
47,新竹縣,13-Nov
59,苗栗縣,13-Nov
54,苗栗縣,13-Nov
56,苗栗縣,13-Nov
72,彰化縣,13-Nov
70,彰化縣,13-Nov
84,彰化縣,13-Nov
60,南投縣,13-Nov
87,南投縣,13-Nov
85,南投縣,13-Nov
81,雲林縣,13-Nov
93,雲林縣,13-Nov
87,雲林縣,13-Nov
92,雲林縣,13-Nov
100,嘉義縣,13-Nov
115,嘉義縣,13-Nov
103,屏東縣,13-Nov
96,屏東縣,13-Nov
39.6,屏東縣,13-Nov
35,臺東縣,13-Nov
41,臺東縣,13-Nov
37,花蓮縣,13-Nov
65,澎湖縣,13-Nov
93,金門縣,13-Nov
75,連江縣,13-Nov
45.6,臺北市,13-Dec
72,臺北市,13-Dec
47,臺北市,13-Dec
51,臺北市,13-Dec
48,臺北市,13-Dec
57,臺北市,13-Dec
73,臺北市,13-Dec
49,新北市,13-Dec
45,新北市,13-Dec
65,新北市,13-Dec
48,新北市,13-Dec
77,新北市,13-Dec
50,新北市,13-Dec
45,新北市,13-Dec
46,新北市,13-Dec
46,新北市,13-Dec
49,新北市,13-Dec
53,新北市,13-Dec
52,臺中市,13-Dec
58,臺中市,13-Dec
54,臺中市,13-Dec
58,臺中市,13-Dec
38,臺中市,13-Dec
88,臺南市,13-Dec
95,臺南市,13-Dec
85,臺南市,13-Dec
99,臺南市,13-Dec
95,高雄市,13-Dec
94,高雄市,13-Dec
59,高雄市,13-Dec
102,高雄市,13-Dec
98,高雄市,13-Dec
108,高雄市,13-Dec
112,高雄市,13-Dec
97,高雄市,13-Dec
107,高雄市,13-Dec
92,高雄市,13-Dec
94,高雄市,13-Dec
74,高雄市,13-Dec
36,基隆市,13-Dec
52,新竹市,13-Dec
88,嘉義市,13-Dec
38,宜蘭縣,13-Dec
39,宜蘭縣,13-Dec
70,桃園市,13-Dec
60,桃園市,13-Dec
59,桃園市,13-Dec
71,桃園市,13-Dec
50,桃園市,13-Dec
63,桃園市,13-Dec
52,新竹縣,13-Dec
40,新竹縣,13-Dec
48,苗栗縣,13-Dec
45,苗栗縣,13-Dec
50,苗栗縣,13-Dec
60,彰化縣,13-Dec
58,彰化縣,13-Dec
75,彰化縣,13-Dec
46,南投縣,13-Dec
69,南投縣,13-Dec
74,南投縣,13-Dec
70,雲林縣,13-Dec
73,雲林縣,13-Dec
65,雲林縣,13-Dec
74,雲林縣,13-Dec
84,嘉義縣,13-Dec
97,嘉義縣,13-Dec
103,屏東縣,13-Dec
88,屏東縣,13-Dec
45.6,屏東縣,13-Dec
33.2,臺東縣,13-Dec
31,臺東縣,13-Dec
31,花蓮縣,13-Dec
57,澎湖縣,13-Dec
111,金門縣,13-Dec
91,連江縣,13-Dec
60,臺北市,14-Jan
61,臺北市,14-Jan
54,臺北市,14-Jan
49.6,臺北市,14-Jan
54,臺北市,14-Jan
79,臺北市,14-Jan
76,臺北市,14-Jan
56,新北市,14-Jan
50,新北市,14-Jan
60,新北市,14-Jan
55,新北市,14-Jan
63,新北市,14-Jan
52,新北市,14-Jan
91,新北市,14-Jan
58,新北市,14-Jan
54,新北市,14-Jan
62,新北市,14-Jan
62,新北市,14-Jan
79,臺中市,14-Jan
80,臺中市,14-Jan
75,臺中市,14-Jan
54,臺中市,14-Jan
72,臺中市,14-Jan
111,臺南市,14-Jan
101,臺南市,14-Jan
109,臺南市,14-Jan
115,臺南市,14-Jan
111,高雄市,14-Jan
117,高雄市,14-Jan
64,高雄市,14-Jan
107,高雄市,14-Jan
81,高雄市,14-Jan
107,高雄市,14-Jan
112,高雄市,14-Jan
116,高雄市,14-Jan
99,高雄市,14-Jan
121,高雄市,14-Jan
108,高雄市,14-Jan
100,高雄市,14-Jan
41,基隆市,14-Jan
65,新竹市,14-Jan
100,嘉義市,14-Jan
50,宜蘭縣,14-Jan
49,宜蘭縣,14-Jan
77,桃園市,14-Jan
80,桃園市,14-Jan
69,桃園市,14-Jan
85,桃園市,14-Jan
64,桃園市,14-Jan
71,桃園市,14-Jan
62,新竹縣,14-Jan
57,新竹縣,14-Jan
66,苗栗縣,14-Jan
58,苗栗縣,14-Jan
67,苗栗縣,14-Jan
74,彰化縣,14-Jan
80,彰化縣,14-Jan
88,彰化縣,14-Jan
87,南投縣,14-Jan
83,南投縣,14-Jan
63,南投縣,14-Jan
102,雲林縣,14-Jan
104,雲林縣,14-Jan
91,雲林縣,14-Jan
102,雲林縣,14-Jan
102,嘉義縣,14-Jan
120,嘉義縣,14-Jan
103,屏東縣,14-Jan
49.8,屏東縣,14-Jan
94,屏東縣,14-Jan
42,臺東縣,14-Jan
44,臺東縣,14-Jan
40,花蓮縣,14-Jan
60,澎湖縣,14-Jan
115,金門縣,14-Jan
79,連江縣,14-Jan
52,臺北市,14-Feb
59,臺北市,14-Feb
42,臺北市,14-Feb
32,臺北市,14-Feb
38,臺北市,14-Feb
43.7,臺北市,14-Feb
36,臺北市,14-Feb
39,新北市,14-Feb
29,新北市,14-Feb
41,新北市,14-Feb
33,新北市,14-Feb
44,新北市,14-Feb
31,新北市,14-Feb
61,新北市,14-Feb
38,新北市,14-Feb
36,新北市,14-Feb
39,新北市,14-Feb
45,新北市,14-Feb
54,臺中市,14-Feb
36,臺中市,14-Feb
61,臺中市,14-Feb
50,臺中市,14-Feb
50,臺中市,14-Feb
79,臺南市,14-Feb
77,臺南市,14-Feb
71,臺南市,14-Feb
73,臺南市,14-Feb
71,高雄市,14-Feb
70,高雄市,14-Feb
66,高雄市,14-Feb
43,高雄市,14-Feb
83,高雄市,14-Feb
61,高雄市,14-Feb
81,高雄市,14-Feb
74,高雄市,14-Feb
73,高雄市,14-Feb
74,高雄市,14-Feb
76,高雄市,14-Feb
75,高雄市,14-Feb
29.2,基隆市,14-Feb
45,新竹市,14-Feb
72,嘉義市,14-Feb
27.5,宜蘭縣,14-Feb
32,宜蘭縣,14-Feb
